order_id,customer_id,order_date,shipping_date,region,payment_mode
545,1962,2023-08-30,2023-09-02,South,Credit Card
546,1773,2024-07-26,2024-07-27,East,Credit Card
547,1367,2023-07-10,2023-07-12,West,UPI
548,1463,2024-07-30,2024-07-31,South,UPI
549,1281,2023-12-12,2023-12-15,South,Net Banking
550,1606,2023-07-20,2023-07-21,West,UPI
551,1202,2023-08-21,2023-08-30,West,UPI
552,518,2023-07-04,2023-07-06,West,Credit Card
553,1801,2024-05-11,2024-05-19,East,UPI
554,1710,2023-01-31,2023-02-02,North,UPI
555,830,2023-11-26,2023-11-28,South,UPI
556,1962,2023-12-17,2023-12-22,North,Credit Card
557,933,2023-11-11,2023-11-13,North,COD
558,1798,2024-08-28,2024-08-29,North,Debit Card
559,1079,2023-04-15,2023-04-16,North,Wallet
560,830,2024-05-09,2024-05-19,South,Credit Card
561,1773,2023-09-20,2023-09-25,East,Credit Card
562,1773,2024-08-22,2024-09-07,East,Wallet
563,736,2024-01-24,2024-01-25,North,Wallet
564,1463,2023-05-20,2023-05-21,South,COD
565,1876,2023-01-21,2023-01-22,North,Wallet
566,1043,2023-06-19,2023-06-25,North,UPI
567,1482,2024-02-28,2024-03-02,East,UPI
568,543,2024-07-28,2024-07-30,North,Credit Card
569,898,2024-09-18,2024-09-21,South,Debit Card
570,445,2023-11-14,2023-11-21,North,Debit Card
571,1317,2023-12-22,2023-12-25,West,UPI
572,291,2025-02-22,2025-02-23,North,Debit Card
573,1635,2023-10-03,2023-10-06,North,UPI
574,1773,2024-09-25,2024-09-27,East,Debit Card
575,1703,2024-03-18,2024-03-24,West,Net Banking
576,1261,2023-12-27,2023-12-29,West,Credit Card
577,1677,2024-05-31,2024-06-05,East,Credit Card
578,1773,2023-05-22,2023-06-01,South,UPI
579,1773,2024-02-03,2024-02-07,East,Credit Card
580,1265,2024-04-17,2024-04-19,South,Debit Card
581,569,2023-07-23,2023-07-24,West,Credit Card
582,1949,2023-04-22,2023-04-25,West,Credit Card
583,1372,2024-07-27,2024-07-28,South,Wallet
584,1814,2023-03-02,2023-03-05,North,Wallet
585,599,2023-11-24,2023-11-25,West,Debit Card
586,1635,2024-09-05,2024-09-10,North,Debit Card
587,291,2024-09-03,2024-09-04,North,Net Banking
588,1372,2023-09-23,2023-09-25,South,Debit Card
589,1142,2024-12-11,2024-12-15,West,UPI
590,1033,2024-05-09,2024-05-22,North,UPI
591,1506,2024-11-26,2024-12-02,West,Debit Card
592,1680,2023-12-02,2023-12-04,South,Debit Card
593,62,2024-01-18,2024-01-20,West,UPI
594,1954,2024-10-27,2024-10-29,West,UPI
595,1067,2023-11-14,2023-11-15,East,COD
596,1230,2023-09-17,2023-09-20,West,UPI
597,1598,2023-06-28,2023-07-03,South,Debit Card
598,30,2024-11-15,2024-11-16,West,UPI
599,706,2023-01-07,2023-01-08,West,Debit Card
600,1372,2023-05-02,2023-05-05,South,UPI
601,811,2023-01-26,2023-01-27,West,Wallet
602,1530,2023-11-12,2023-11-14,West,Debit Card
603,1485,2023-07-19,2023-07-22,North,Credit Card
604,830,2023-11-20,2023-11-22,South,Debit Card
605,1372,2024-05-30,2024-06-02,East,Debit Card
606,1773,2023-11-12,2023-11-16,East,UPI
607,1372,2023-11-09,2023-11-10,South,UPI
608,1372,2023-12-16,2023-12-19,South,Net Banking
609,1525,2024-09-23,2024-09-24,North,Debit Card
610,1090,2023-10-21,2023-10-24,North,COD
611,1552,2024-01-08,2024-01-13,West,UPI
612,830,2024-12-10,2024-12-18,South,Debit Card
613,262,2023-06-18,2023-06-22,South,UPI
614,1769,2024-09-09,2024-09-11,North,COD
615,1773,2024-10-20,2024-10-25,East,Credit Card
616,1034,2024-12-24,2024-12-27,North,Debit Card
617,1327,2023-08-23,2023-08-29,South,Credit Card
618,1648,2024-04-01,2024-04-22,North,Credit Card
619,1773,2024-05-26,2024-05-29,East,Debit Card
620,262,2023-12-12,2023-12-13,South,Wallet
621,1378,2024-10-27,2024-10-28,North,Debit Card
622,1372,2024-09-26,2024-09-30,South,Debit Card
623,436,2023-09-12,2023-09-14,West,Credit Card
624,1798,2024-09-30,2024-10-01,North,Debit Card
625,925,2024-01-19,2024-01-21,North,UPI
626,1372,2024-06-25,2024-06-27,South,COD
627,950,2024-12-01,2024-12-05,West,COD
628,1557,2023-07-13,2023-07-19,West,Net Banking
629,1202,2024-11-20,2024-11-21,West,COD
630,1773,2024-02-20,2024-02-27,East,UPI
631,1083,2024-01-29,2024-02-01,East,Credit Card
632,1188,2023-11-21,2023-11-22,West,UPI
633,20,2023-06-06,2023-06-07,North,Net Banking
634,54,2024-03-24,2024-03-25,West,Credit Card
635,1205,2025-01-18,2025-01-19,South,Credit Card
636,1117,2023-08-06,2023-08-07,North,Credit Card
637,1644,2023-12-15,2023-12-17,East,Net Banking
638,599,2023-11-20,2023-12-01,West,Debit Card
639,278,2023-03-26,2023-03-27,North,COD
640,1814,2023-01-28,2023-01-29,North,Credit Card
641,40,2023-06-18,2023-06-24,East,Credit Card
642,1428,2023-10-16,2023-10-18,East,UPI
643,580,2024-04-07,2024-04-12,East,Debit Card
644,1562,2024-03-21,2024-03-22,South,Credit Card
645,1610,2023-12-22,2023-12-23,South,Debit Card
646,539,2024-07-21,2024-07-23,West,COD
647,1131,2024-09-25,2024-09-26,South,UPI
648,1077,2024-03-18,2024-03-21,East,Debit Card
649,505,2024-04-16,2024-04-20,West,UPI
650,867,2024-06-02,2024-06-04,East,UPI
651,1463,2024-04-05,2024-04-07,South,COD
652,1209,2024-03-12,2024-03-15,West,COD
653,1086,2023-05-28,2023-05-29,West,Debit Card
654,829,2023-03-04,2023-03-05,West,Credit Card
655,1491,2023-04-06,2023-04-08,South,COD
656,1033,2023-03-12,2023-03-17,North,Debit Card
657,206,2023-03-06,2023-03-08,North,Net Banking
658,1615,2024-07-06,2024-07-11,North,UPI
659,1463,2024-05-26,2024-05-28,South,Wallet
660,1247,2024-01-05,2024-01-12,South,UPI
661,1769,2024-01-18,2024-01-19,West,UPI
662,947,2023-07-06,2023-07-15,South,Debit Card
663,1372,2024-10-11,2024-10-13,South,Debit Card
664,1773,2023-08-01,2023-08-06,East,Wallet
665,1372,2023-10-01,2023-10-05,South,Wallet
666,775,2023-09-05,2023-09-07,East,Net Banking
667,240,2024-12-08,2024-12-12,North,Wallet
668,1327,2023-09-27,2023-09-30,South,UPI
669,1372,2023-08-11,2023-08-13,South,Wallet
670,289,2024-11-11,2024-11-12,South,UPI
671,1015,2024-03-14,2024-03-17,East,COD
672,162,2023-04-22,2023-04-23,South,UPI
673,379,2023-08-17,2023-08-20,West,UPI
674,1635,2024-04-24,2024-04-26,North,Credit Card
675,1194,2023-06-17,2023-06-20,North,COD
676,651,2023-02-26,2023-02-28,North,Debit Card
677,1372,2024-03-10,2024-03-11,South,Debit Card
678,1552,2023-11-03,2023-11-09,West,UPI
679,1773,2023-09-29,2023-10-03,East,Debit Card
680,1083,2023-05-25,2023-05-26,East,Credit Card
681,1372,2024-04-28,2024-04-29,South,COD
682,867,2024-05-11,2024-05-18,East,UPI
683,675,2024-12-30,2025-01-03,West,Debit Card
684,675,2024-09-18,2024-10-09,West,UPI
685,1372,2024-09-14,2024-09-16,South,Debit Card
686,1213,2023-05-02,2023-05-05,South,Credit Card
687,1372,2023-05-23,2023-05-31,South,Credit Card
688,706,2024-06-21,2024-06-24,West,UPI
689,1428,2023-09-18,2023-09-19,East,Debit Card
690,114,2024-05-10,2024-05-13,West,UPI
691,1769,2024-05-25,2024-05-28,West,Credit Card
692,1327,2023-04-11,2023-04-12,South,Credit Card
693,162,2024-11-23,2024-11-29,South,UPI
694,1406,2023-09-18,2023-10-03,East,Wallet
695,1904,2024-11-05,2024-11-12,South,Debit Card
696,1033,2024-11-26,2024-11-27,North,UPI
697,1773,2023-12-20,2023-12-23,East,Credit Card
698,480,2023-12-09,2023-12-10,West,Credit Card
699,757,2023-01-02,2023-01-06,East,UPI
700,1644,2024-11-20,2024-11-21,North,UPI
701,1798,2024-07-19,2024-08-03,North,Debit Card
702,1798,2024-06-04,2024-06-08,North,COD
703,118,2023-10-10,2023-10-11,West,Wallet
704,70,2024-11-15,2024-11-19,West,Net Banking
705,1562,2024-08-16,2024-08-17,South,UPI
706,142,2023-09-02,2023-09-04,West,Credit Card
707,749,2024-10-27,2024-10-28,North,Debit Card
708,824,2024-01-23,2024-02-03,East,UPI
709,404,2023-08-29,2023-09-01,West,Wallet
710,1506,2024-02-13,2024-02-16,West,UPI
711,1867,2024-08-03,2024-08-05,West,Credit Card
712,1188,2024-12-23,2024-12-29,West,UPI
713,1592,2024-01-24,2024-01-27,East,Debit Card
714,1372,2023-06-02,2023-06-04,South,Credit Card
715,1372,2023-11-17,2023-11-18,South,UPI
716,961,2024-04-07,2024-04-11,East,UPI
717,1720,2023-10-19,2023-10-24,West,Debit Card
718,1609,2023-07-30,2023-08-02,South,Debit Card
719,1372,2023-04-29,2023-05-05,South,Debit Card
720,1406,2024-12-20,2024-12-28,East,UPI
721,675,2024-07-17,2024-07-20,West,Net Banking
722,1182,2024-09-15,2024-09-18,North,Debit Card
723,959,2024-05-05,2024-05-06,South,COD
724,1720,2024-07-10,2024-07-12,West,UPI
725,189,2023-06-02,2023-06-03,East,UPI
726,1754,2024-12-14,2024-12-15,West,Credit Card
727,1506,2024-12-23,2024-12-26,West,COD
728,781,2025-02-27,2025-02-28,South,Credit Card
729,654,2024-03-29,2024-03-30,West,Credit Card
730,1720,2023-08-27,2023-09-04,West,UPI
731,679,2023-10-12,2023-10-16,West,Debit Card
732,1773,2024-10-30,2024-10-31,East,Net Banking
733,82,2023-10-08,2023-10-12,North,Credit Card
734,1376,2023-07-01,2023-07-04,East,COD
735,1083,2023-11-19,2023-11-21,East,Net Banking
736,1587,2024-10-30,2024-11-01,West,Credit Card
737,1454,2024-11-19,2024-11-21,West,COD
738,1635,2024-03-21,2024-03-24,North,Credit Card
739,599,2024-10-01,2024-10-02,West,Wallet
740,679,2024-09-30,2024-10-02,West,COD
741,599,2024-07-18,2024-07-20,West,Debit Card
742,938,2024-09-14,2024-09-18,North,Debit Card
743,1773,2024-10-20,2024-10-28,East,Debit Card
744,82,2023-07-20,2023-07-21,West,Net Banking
745,1372,2023-11-16,2023-11-22,South,COD
746,1406,2023-07-13,2023-07-14,East,Debit Card
747,1372,2023-03-25,2023-04-05,South,UPI
748,779,2024-07-09,2024-07-10,North,UPI
749,1921,2023-09-07,2023-09-11,East,UPI
750,1372,2023-08-21,2023-08-25,South,Net Banking
751,123,2023-01-09,2023-01-10,North,Credit Card
752,1399,2023-06-06,2023-06-07,North,Credit Card
753,1372,2023-03-26,2023-03-27,South,COD
754,1874,2023-02-19,2023-02-21,North,Net Banking
755,1168,2024-11-25,2024-11-29,East,UPI
756,1372,2023-11-29,2023-12-07,South,Net Banking
757,1372,2024-02-27,2024-02-28,South,Credit Card
758,1831,2023-08-18,2023-08-19,West,Debit Card
759,1722,2024-06-16,2024-06-19,West,Wallet
760,830,2023-10-22,2023-10-23,South,Credit Card
761,998,2024-09-28,2024-10-06,North,UPI
762,1833,2023-04-16,2023-04-21,East,Credit Card
763,1028,2023-01-04,2023-01-07,East,UPI
764,1645,2023-04-08,2023-04-15,North,Credit Card
765,1557,2023-11-10,2023-11-12,South,COD
766,706,2024-06-16,2024-06-26,West,UPI
767,896,2024-11-03,2024-11-04,East,Wallet
768,1640,2023-11-25,2023-11-27,West,Credit Card
769,679,2023-05-26,2023-05-30,West,Wallet
770,1372,2024-05-17,2024-05-19,South,Wallet
771,132,2023-10-25,2023-10-26,East,Credit Card
772,1372,2024-05-17,2024-05-19,South,Debit Card
773,468,2023-11-27,2023-11-29,South,Credit Card
774,1733,2024-03-06,2024-03-09,East,Debit Card
775,1265,2023-10-19,2023-10-21,South,UPI
776,221,2023-03-14,2023-03-15,East,UPI
777,1798,2023-09-24,2023-09-27,North,Net Banking
778,28,2023-12-13,2023-12-16,West,COD
779,1962,2023-12-06,2023-12-08,East,Debit Card
780,1261,2024-11-10,2024-11-14,West,UPI
781,802,2024-02-02,2024-02-04,North,UPI
782,1213,2023-10-30,2023-11-04,South,Credit Card
783,572,2024-03-29,2024-03-31,East,UPI
784,1976,2023-03-15,2023-03-16,North,UPI
785,1773,2024-09-26,2024-09-27,East,UPI
786,1372,2023-01-24,2023-01-27,South,Credit Card
787,675,2024-09-18,2024-09-19,South,UPI
788,1998,2023-11-13,2023-11-14,East,Debit Card
789,1372,2024-06-14,2024-06-19,South,COD
790,1372,2023-10-12,2023-10-15,South,COD
791,539,2023-10-21,2023-10-23,West,UPI
792,1573,2023-08-03,2023-08-27,South,Credit Card
793,1372,2024-02-04,2024-02-06,South,Net Banking
794,755,2024-12-30,2025-01-05,North,Credit Card
795,1406,2023-09-06,2023-09-11,East,Net Banking
796,1773,2023-04-28,2023-04-30,East,COD
797,120,2024-04-03,2024-04-04,East,UPI
798,1473,2023-01-14,2023-01-15,West,Credit Card
799,1372,2024-07-06,2024-07-11,South,Debit Card
800,1372,2023-04-03,2023-04-08,South,COD
801,1773,2023-12-18,2023-12-20,East,UPI
802,1267,2024-11-20,2024-11-28,South,Credit Card
803,580,2024-05-10,2024-05-13,East,Debit Card
804,1773,2024-08-22,2024-08-27,East,Net Banking
805,1043,2023-11-12,2023-11-13,North,Debit Card
806,25,2023-12-28,2024-01-01,South,Credit Card
807,757,2023-11-20,2023-11-21,East,UPI
808,1635,2024-10-31,2024-11-05,North,COD
809,291,2024-06-06,2024-06-09,North,Debit Card
810,1043,2024-05-10,2024-05-16,North,Debit Card
811,856,2024-08-04,2024-08-05,East,Credit Card
812,675,2024-04-24,2024-04-29,West,Credit Card
813,1853,2024-08-11,2024-08-15,West,UPI
814,907,2023-05-02,2023-05-04,South,Credit Card
815,1773,2023-06-24,2023-07-03,East,COD
816,82,2024-07-27,2024-07-28,West,Debit Card
817,1788,2023-04-12,2023-04-13,West,Credit Card
818,201,2023-02-06,2023-02-07,East,Credit Card
819,1570,2023-12-21,2023-12-23,West,Credit Card
820,1798,2024-10-26,2024-11-01,North,Debit Card
821,830,2023-10-06,2023-10-09,South,Credit Card
822,1208,2024-08-22,2024-08-26,West,UPI
823,750,2023-03-15,2023-03-17,West,Net Banking
824,54,2024-08-17,2024-08-20,West,UPI
825,221,2024-12-30,2024-12-31,West,UPI
826,1773,2024-12-29,2025-01-02,East,UPI
827,1635,2023-09-17,2023-09-22,North,Debit Card
828,1406,2023-01-16,2023-01-17,East,UPI
829,692,2024-10-23,2024-10-24,North,Credit Card
830,830,2024-03-26,2024-03-27,South,Credit Card
831,534,2023-06-22,2023-06-23,South,UPI
832,1835,2023-12-05,2023-12-09,West,UPI
833,833,2024-04-22,2024-04-25,North,COD
834,1602,2024-11-08,2024-11-10,South,UPI
835,1168,2024-11-07,2024-11-08,East,Wallet
836,404,2023-12-28,2023-12-30,South,UPI
837,472,2024-12-28,2024-12-31,South,COD
838,1773,2023-10-26,2023-11-15,East,UPI
839,225,2024-05-22,2024-05-23,East,Credit Card
840,334,2024-09-23,2024-09-26,West,Credit Card
841,1372,2023-10-27,2023-10-31,South,Debit Card
842,373,2023-06-02,2023-06-04,West,Credit Card
843,1131,2024-06-01,2024-06-04,South,COD
844,1489,2023-08-02,2023-08-04,West,UPI
845,830,2024-12-20,2024-12-21,South,Credit Card
846,28,2023-02-01,2023-02-02,West,Debit Card
847,1327,2023-06-07,2023-06-09,South,COD
848,1667,2023-07-01,2023-07-04,East,Wallet
849,731,2023-02-08,2023-02-09,North,Credit Card
850,28,2023-03-22,2023-03-23,West,UPI
851,1976,2023-08-12,2023-08-14,North,Debit Card
852,1773,2025-01-05,2025-01-06,East,Net Banking
853,1489,2024-06-15,2024-06-21,West,Net Banking
854,1773,2024-02-27,2024-03-01,East,Credit Card
855,1702,2023-05-14,2023-05-20,South,Debit Card
856,675,2023-12-15,2023-12-17,West,Credit Card
857,580,2023-09-23,2023-10-06,East,Wallet
858,1991,2023-02-07,2023-02-08,South,Debit Card
859,1921,2024-11-17,2024-11-18,West,Debit Card
860,706,2024-04-24,2024-05-13,West,COD
861,1700,2023-08-01,2023-08-08,South,UPI
862,538,2023-01-31,2023-02-05,North,UPI
863,1602,2024-11-02,2024-11-03,South,COD
864,1372,2024-07-22,2024-07-23,South,UPI
865,51,2024-08-17,2024-08-27,South,Net Banking
866,781,2024-07-07,2024-07-08,North,Wallet
867,1327,2024-11-16,2024-11-17,South,COD
868,232,2023-10-18,2023-10-21,North,Credit Card
869,1714,2024-11-14,2024-11-16,West,Credit Card
870,1372,2025-01-29,2025-01-30,South,UPI
871,557,2023-03-23,2023-03-24,East,UPI
872,1372,2023-10-18,2023-10-19,South,Credit Card
873,352,2023-12-31,2024-01-01,South,Debit Card
874,206,2025-02-20,2025-02-21,North,Credit Card
875,201,2024-12-12,2024-12-14,East,UPI
876,1452,2023-12-15,2023-12-16,East,UPI
877,1798,2024-03-16,2024-03-23,North,Net Banking
878,1773,2024-12-23,2025-01-08,East,UPI
879,706,2023-06-18,2023-06-28,West,Debit Card
880,802,2024-09-27,2024-09-28,North,Credit Card
881,1176,2024-02-17,2024-02-18,North,Debit Card
882,1021,2023-10-31,2023-11-02,North,UPI
883,262,2023-04-05,2023-04-10,South,Credit Card
884,1798,2024-08-26,2024-08-27,North,Credit Card
885,1372,2023-04-07,2023-04-10,South,UPI
886,1714,2024-11-27,2024-12-04,West,UPI
887,1933,2024-09-10,2024-09-11,West,Credit Card
888,1372,2023-11-27,2023-11-28,South,UPI
889,733,2024-07-02,2024-07-03,West,UPI
890,1013,2024-03-30,2024-04-04,South,Net Banking
891,1131,2024-10-31,2024-11-01,South,Wallet
892,445,2023-03-20,2023-03-23,North,Net Banking
893,757,2024-11-22,2024-11-23,East,UPI
894,1902,2023-02-28,2023-03-04,West,UPI
895,1327,2024-11-08,2024-11-14,South,Credit Card
896,1131,2024-09-10,2024-09-13,South,UPI
897,221,2024-09-02,2024-09-03,West,UPI
898,1033,2024-12-12,2024-12-13,North,UPI
899,1549,2024-02-17,2024-02-18,South,Credit Card
900,1261,2024-02-01,2024-02-06,West,UPI
901,1372,2023-05-31,2023-06-02,South,UPI
902,1758,2023-11-27,2023-11-28,South,COD
903,1033,2024-12-18,2024-12-19,North,UPI
904,765,2023-11-16,2023-11-19,South,Wallet
905,1867,2024-08-01,2024-08-04,West,Debit Card
906,1798,2023-11-09,2023-11-19,North,Net Banking
907,1773,2023-08-24,2023-08-26,East,UPI
908,476,2024-11-30,2024-12-06,South,Credit Card
909,600,2024-02-04,2024-02-08,West,Debit Card
910,1372,2024-04-01,2024-04-02,South,UPI
911,221,2023-07-30,2023-08-02,West,Debit Card
912,1372,2024-02-05,2024-02-06,South,UPI
913,422,2024-09-11,2024-09-12,South,UPI
914,580,2024-04-26,2024-04-27,South,Debit Card
915,1962,2024-08-04,2024-08-09,North,Net Banking
916,1562,2023-08-05,2023-08-06,South,Debit Card
917,291,2024-06-11,2024-06-16,North,Credit Card
918,1993,2024-07-08,2024-07-10,North,UPI
919,1372,2024-12-11,2024-12-18,South,Net Banking
920,750,2024-12-23,2024-12-25,West,Debit Card
921,1372,2023-07-18,2023-07-19,South,Credit Card
922,296,2024-03-19,2024-03-24,North,Debit Card
923,1372,2024-12-02,2024-12-03,South,Wallet
924,1194,2024-04-18,2024-04-19,North,Credit Card
925,391,2023-07-03,2023-07-05,West,Debit Card
926,423,2024-05-06,2024-05-07,South,Debit Card
927,52,2023-02-26,2023-02-27,West,Net Banking
928,968,2024-04-03,2024-04-04,East,COD
929,879,2024-07-03,2024-07-05,North,Credit Card
930,959,2024-10-03,2024-10-15,South,UPI
931,1399,2024-05-12,2024-05-15,North,Credit Card
932,1213,2023-03-19,2023-03-25,South,Credit Card
933,1372,2023-10-29,2023-11-02,South,UPI
934,1454,2024-03-24,2024-03-26,West,Wallet
935,1372,2024-03-05,2024-03-07,South,UPI
936,1652,2023-04-28,2023-05-01,South,UPI
937,830,2024-08-01,2024-08-25,South,Credit Card
938,214,2024-02-29,2024-03-01,East,UPI
939,1372,2024-12-18,2024-12-20,South,Debit Card
940,1239,2024-05-13,2024-05-14,West,Credit Card
941,221,2023-02-23,2023-02-25,West,UPI
942,1635,2023-12-21,2023-12-22,North,Credit Card
943,1372,2023-07-18,2023-07-28,South,UPI
944,291,2023-06-04,2023-06-13,North,Debit Card
945,1602,2024-10-17,2024-10-30,South,Debit Card
946,291,2024-11-07,2024-11-08,North,COD
947,94,2023-03-18,2023-03-27,North,Credit Card
948,1406,2024-03-10,2024-03-13,East,Debit Card
949,1327,2023-09-29,2023-10-11,South,UPI
950,1372,2024-05-31,2024-06-02,West,UPI
951,1534,2023-10-12,2023-10-24,East,Debit Card
952,675,2023-11-02,2023-11-06,West,UPI
953,1587,2023-08-02,2023-08-03,West,UPI
954,1079,2023-12-09,2023-12-15,North,Debit Card
955,1239,2024-03-13,2024-03-15,West,UPI
956,1829,2024-03-06,2024-03-09,East,Credit Card
957,1773,2023-07-20,2023-07-28,West,UPI
958,569,2024-06-09,2024-06-12,West,Net Banking
959,904,2023-06-07,2023-06-08,North,UPI
960,28,2024-12-09,2024-12-18,North,COD
961,439,2024-03-04,2024-03-08,North,Debit Card
962,1635,2023-05-23,2023-06-03,North,COD
963,1773,2024-11-29,2024-11-30,East,Wallet
964,600,2023-08-25,2023-08-28,West,Credit Card
965,1176,2024-08-15,2024-08-19,North,UPI
966,194,2024-09-16,2024-09-17,West,UPI
967,1342,2024-07-18,2024-07-20,East,UPI
968,1609,2023-09-17,2023-10-11,South,COD
969,150,2023-10-17,2023-10-18,East,Credit Card
970,1773,2024-07-02,2024-07-06,East,Credit Card
971,1327,2024-10-19,2024-10-22,South,Debit Card
972,1261,2023-12-24,2023-12-25,West,Debit Card
973,1562,2024-11-17,2024-11-23,South,UPI
974,1714,2023-04-25,2023-04-26,West,Credit Card
975,1538,2024-01-21,2024-02-09,West,UPI
976,1998,2023-02-22,2023-02-23,East,COD
977,1942,2024-12-15,2024-12-21,East,Credit Card
978,675,2024-12-10,2024-12-11,West,UPI
979,291,2023-11-14,2023-11-16,North,UPI
980,1406,2024-08-30,2024-09-02,East,Debit Card
981,749,2024-02-15,2024-02-23,North,UPI
982,1209,2023-08-31,2023-09-01,West,Net Banking
983,1717,2023-06-19,2023-06-20,North,Credit Card
984,1265,2024-12-29,2024-12-30,South,UPI
985,1773,2024-07-24,2024-07-29,East,Net Banking
986,825,2023-04-20,2023-05-04,South,Wallet
987,1067,2023-07-30,2023-08-03,East,Debit Card
988,1982,2024-07-21,2024-07-22,North,UPI
989,675,2023-04-10,2023-04-13,West,UPI
990,1463,2024-05-11,2024-05-13,South,Credit Card
991,1406,2023-09-13,2023-09-15,East,Credit Card
992,755,2024-09-14,2024-09-15,North,UPI
993,1529,2023-06-04,2023-06-05,North,UPI
994,677,2023-06-01,2023-06-02,South,Debit Card
995,221,2024-12-25,2024-12-27,West,Credit Card
996,1587,2023-01-13,2023-01-16,North,UPI
997,967,2024-12-18,2024-12-26,West,COD
998,641,2024-09-22,2024-10-04,East,Debit Card
999,518,2023-11-12,2023-11-23,West,Credit Card
1000,1068,2025-01-10,2025-01-11,West,Wallet
1001,1372,2023-10-22,2023-10-25,South,Credit Card
1002,51,2023-05-18,2023-05-21,South,Debit Card
1003,162,2023-08-17,2023-08-20,South,Debit Card
1004,1381,2024-06-10,2024-06-11,West,UPI
1005,232,2023-06-08,2023-06-09,North,Net Banking
1006,1372,2025-01-12,2025-01-13,South,UPI
1007,1226,2023-04-09,2023-04-12,West,COD
1008,1372,2024-10-20,2024-10-24,South,COD
1009,1506,2024-08-15,2024-08-16,West,Debit Card
1010,1372,2023-09-09,2023-09-11,South,UPI
1011,1021,2024-10-30,2024-11-04,North,Credit Card
1012,675,2023-07-12,2023-07-16,West,UPI
1013,1836,2024-04-11,2024-04-13,South,Net Banking
1014,221,2023-11-17,2023-11-20,West,Credit Card
1015,762,2023-12-14,2023-12-16,North,COD
1016,1707,2023-11-26,2023-12-02,South,UPI
1017,1773,2024-10-12,2024-10-13,East,Credit Card
