order_id,product_id,quantity,selling_price,discount,customer_id,order_date,region,payment_mode,category,sub_category,brand,cost_price,revenue,cost_total,profit,discount_impact,is_return,margin_pct
88,249,1,205.5,25,9,2023-03-30,West,UPI,Clothing,Men's Wear,StyleCraft,111.2,205.5,111.2,94.3,51.375,False,45.89
89,422,1,37.0,0,1372,2024-06-03,South,UPI,Sports & Outdoors,Camping,SportMax,17.73,37.0,17.73,19.27,0.0,False,52.08
90,145,1,222.7,15,1814,2024-07-15,North,Wallet,Home & Kitchen,Bedding,HomeEase,165.19,222.7,165.19,57.50999999999999,33.405,False,25.82
90,88,1,2191.2,40,1814,2024-07-15,North,Wallet,Electronics,Headphones,ZoomTech,2184.21,2191.2,2184.21,6.989999999999782,876.48,False,0.32
91,122,1,608.4,10,738,2023-03-30,East,Net Banking,Home & Kitchen,Decor,LivingSpace,347.09,608.4,347.09,261.31,60.84,False,42.95
91,177,1,27.55,5,738,2023-03-30,East,Net Banking,Books,Comics,LearnHub,10.83,27.55,10.83,16.72,1.3775,False,60.69
92,418,1,379.0,0,930,2023-12-14,West,COD,Sports & Outdoors,Yoga,TrailBlazer,207.78,379.0,207.78,171.22,0.0,False,45.18
92,429,1,287.3,15,930,2023-12-14,West,COD,Sports & Outdoors,Fitness,SportMax,179.15,287.3,179.15,108.15,43.095,False,37.64
92,293,3,75.2,20,930,2023-12-14,West,COD,Clothing,Kids' Wear,StyleCraft,44.62,225.60000000000002,133.85999999999999,91.74000000000004,45.12,True,40.66
93,458,2,200.45,5,1773,2023-04-30,East,Debit Card,Sports & Outdoors,Camping,FitLife,123.28,400.9,246.56,154.33999999999997,20.045,False,38.5
94,74,1,2200.8,20,1372,2024-08-30,South,UPI,Electronics,Cameras,NovaTech,1801.71,2200.8,1801.71,399.09000000000015,440.16,False,18.13
94,337,3,36.0,0,1372,2024-08-30,South,UPI,Books,Educational,PageTurner,17.04,108.0,51.12,56.88,0.0,False,52.67
95,356,2,66.0,0,1773,2023-08-18,East,Credit Card,Books,Fiction,LearnHub,24.85,132.0,49.7,82.3,0.0,False,62.35
96,312,1,63.0,10,1372,2023-01-23,South,UPI,Sports & Outdoors,Yoga,TrailBlazer,32.2,63.0,32.2,30.799999999999997,6.3,False,48.89
97,346,1,35.1,10,1060,2024-04-10,West,Credit Card,Books,Educational,PageTurner,18.04,35.1,18.04,17.060000000000002,3.51,False,48.6
97,72,1,89.0,0,1060,2024-04-10,West,Credit Card,Clothing,Men's Wear,FashionHub,37.89,89.0,37.89,51.11,0.0,True,57.43
97,429,1,304.2,10,1060,2024-04-10,West,Credit Card,Sports & Outdoors,Fitness,SportMax,179.15,304.2,179.15,125.04999999999998,30.42,True,41.11
97,412,1,18.4,20,1060,2024-04-10,West,Credit Card,Clothing,Women's Wear,FashionHub,12.35,18.4,12.35,6.049999999999999,3.68,False,32.88
97,243,1,180.0,20,1060,2024-04-10,West,Credit Card,Home & Kitchen,Cookware,LivingSpace,124.72,180.0,124.72,55.28,36.0,False,30.71
98,125,2,58.5,10,1291,2024-06-01,South,UPI,Books,Magazines,WordCraft,24.93,117.0,49.86,67.14,11.7,False,57.38
98,241,1,395.2,5,1291,2024-06-01,South,UPI,Sports & Outdoors,Team Sports,FitLife,227.27,395.2,227.27,167.92999999999998,19.76,False,42.49
98,75,2,275.0,0,1291,2024-06-01,South,UPI,Sports & Outdoors,Fitness,FitLife,129.46,550.0,258.92,291.08,0.0,False,52.92
98,448,3,2019.75,25,1291,2024-06-01,South,UPI,Electronics,Laptops,Electra,1643.86,6059.25,4931.58,1127.67,1514.8125,False,18.61
99,482,1,133.0,0,1409,2023-06-10,East,Credit Card,Clothing,Footwear,TrendSetter,67.32,133.0,67.32,65.68,0.0,False,49.38
100,203,1,294.0,0,1635,2023-11-27,North,Credit Card,Home & Kitchen,Cookware,DreamHome,162.8,294.0,162.8,131.2,0.0,False,44.63
101,490,1,229.9,5,1372,2023-06-16,South,UPI,Clothing,Men's Wear,TrendSetter,110.13,229.9,110.13,119.77000000000001,11.495,True,52.1
101,488,1,217.6,15,1372,2023-06-16,South,UPI,Clothing,Women's Wear,StyleCraft,117.94,217.6,117.94,99.66,32.64,False,45.8
101,268,1,426.0,0,1372,2023-06-16,South,UPI,Sports & Outdoors,Yoga,FitLife,196.72,426.0,196.72,229.28,0.0,False,53.82
101,466,1,264.35,15,1372,2023-06-16,South,UPI,Home & Kitchen,Furniture,ComfortPro,193.99,264.35,193.99,70.36000000000001,39.6525,False,26.62
101,68,1,31.45,15,1372,2023-06-16,South,UPI,Clothing,Men's Wear,UrbanFit,16.86,31.45,16.86,14.59,4.7175,False,46.39
102,5,1,256.0,0,314,2023-07-19,North,COD,Clothing,Women's Wear,FashionHub,113.88,256.0,113.88,142.12,0.0,True,55.52
102,377,1,861.3,10,314,2023-07-19,North,COD,Electronics,Cameras,NovaTech,594.31,861.3,594.31,266.99,86.13,True,31.0
102,194,2,106.25,15,314,2023-07-19,North,COD,Sports & Outdoors,Fitness,ActiveGear,74.21,212.5,148.42,64.08000000000001,31.875,True,30.16
103,452,1,136.8,5,1773,2024-05-16,East,COD,Sports & Outdoors,Yoga,ActiveGear,71.83,136.8,71.83,64.97000000000001,6.84,False,47.49
103,125,1,65.0,0,1773,2024-05-16,East,COD,Books,Magazines,WordCraft,24.93,65.0,24.93,40.07,0.0,True,61.65
103,115,1,417.6,20,1773,2024-05-16,East,COD,Home & Kitchen,Bedding,DreamHome,279.17,417.6,279.17,138.43,83.52,False,33.15
103,413,1,90.0,0,1773,2024-05-16,East,COD,Clothing,Kids' Wear,UrbanFit,40.02,90.0,40.02,49.98,0.0,True,55.53
104,271,2,71.1,10,1372,2023-11-24,South,Credit Card,Books,Magazines,KnowledgeFirst,37.04,142.2,74.08,68.11999999999999,14.22,False,47.9
104,37,1,186.0,0,1372,2023-11-24,South,Credit Card,Clothing,Kids' Wear,UrbanFit,94.29,186.0,94.29,91.71,0.0,False,49.31
105,492,1,37.05,5,1406,2024-07-17,East,Debit Card,Books,Educational,PageTurner,15.89,37.05,15.89,21.159999999999997,1.8525,False,57.11
106,249,3,232.9,15,1142,2024-10-14,West,UPI,Clothing,Men's Wear,StyleCraft,111.2,698.7,333.6,365.1,104.805,True,52.25
107,113,1,207.0,0,1648,2023-10-27,North,Credit Card,Clothing,Kids' Wear,FashionHub,99.72,207.0,99.72,107.28,0.0,False,51.83
107,138,1,156.0,20,1648,2023-10-27,North,Credit Card,Clothing,Kids' Wear,StyleCraft,94.74,156.0,94.74,61.260000000000005,31.2,True,39.27
107,428,2,36.9,10,1648,2023-10-27,North,Credit Card,Home & Kitchen,Furniture,LivingSpace,22.15,73.8,44.3,29.5,7.38,False,39.97
108,270,2,59.4,10,1714,2023-06-16,West,Debit Card,Clothing,Kids' Wear,ClassicWear,34.49,118.8,68.98,49.81999999999999,11.88,False,41.94
108,75,1,261.25,5,1714,2023-06-16,West,Debit Card,Sports & Outdoors,Fitness,FitLife,129.46,261.25,129.46,131.79,13.0625,False,50.45
109,228,1,33.3,10,917,2024-04-13,North,Credit Card,Books,Non-Fiction,KnowledgeFirst,17.2,33.3,17.2,16.099999999999998,3.33,False,48.35
110,353,1,127.0,0,1635,2023-03-14,North,Net Banking,Sports & Outdoors,Cycling,ActiveGear,64.39,127.0,64.39,62.61,0.0,False,49.3
110,198,1,1209.6,40,1635,2023-03-14,North,Net Banking,Electronics,Laptops,TechPro,1166.59,1209.6,1166.59,43.00999999999999,483.84,True,3.56
111,273,2,37.05,5,879,2023-07-15,North,COD,Home & Kitchen,Bedding,KitchenKing,25.26,74.1,50.52,23.57999999999999,3.705,False,31.82
112,89,1,203.0,0,1131,2023-04-12,South,Debit Card,Clothing,Accessories,FashionHub,90.22,203.0,90.22,112.78,0.0,False,55.56
113,308,2,175.5,10,1904,2023-10-18,South,UPI,Clothing,Women's Wear,StyleCraft,79.28,351.0,158.56,192.44,35.1,False,54.83
113,348,1,254.15,15,1904,2023-10-18,South,UPI,Clothing,Men's Wear,FashionHub,154.15,254.15,154.15,100.0,38.1225,False,39.35
114,150,1,601.0,0,1208,2023-09-01,West,Debit Card,Home & Kitchen,Bedding,LivingSpace,343.94,601.0,343.94,257.06,0.0,False,42.77
115,103,1,48.45,5,1091,2023-10-30,South,Credit Card,Clothing,Accessories,StyleCraft,23.09,48.45,23.09,25.360000000000003,2.4225,False,52.34
116,81,3,1313.5,50,1720,2023-07-02,West,Debit Card,Electronics,Mobile Phones,Electra,1797.43,3940.5,5392.29,-1451.79,1970.25,False,-36.84
116,288,1,1425.6,10,1720,2023-07-02,West,Debit Card,Electronics,Mobile Phones,ZoomTech,929.88,1425.6,929.88,495.7199999999999,142.56,True,34.77
117,190,1,477.6,20,959,2023-12-21,South,Debit Card,Electronics,Headphones,Electra,409.75,477.6,409.75,67.85000000000002,95.52,False,14.21
118,313,2,47.7,10,675,2024-06-16,West,UPI,Books,Fiction,StoryHouse,20.5,95.4,41.0,54.400000000000006,9.54,False,57.02
118,327,3,105.7,30,675,2024-06-16,West,UPI,Clothing,Kids' Wear,TrendSetter,77.13,317.1,231.39,85.71000000000004,95.13,False,27.03
118,256,2,102.0,15,675,2024-06-16,West,UPI,Clothing,Kids' Wear,ClassicWear,49.5,204.0,99.0,105.0,30.6,False,51.47
118,13,1,126.4,20,675,2024-06-16,West,UPI,Sports & Outdoors,Team Sports,SportMax,92.79,126.4,92.79,33.61,25.28,False,26.59
119,353,1,107.95,15,1773,2023-11-20,East,UPI,Sports & Outdoors,Cycling,ActiveGear,64.39,107.95,64.39,43.56,16.1925,True,40.35
120,54,1,96.9,15,1327,2024-10-22,South,Debit Card,Clothing,Women's Wear,TrendSetter,59.12,96.9,59.12,37.78000000000001,14.535,False,38.99
120,434,1,25.0,0,1327,2024-10-22,South,Debit Card,Books,Magazines,PageTurner,12.28,25.0,12.28,12.72,0.0,False,50.88
120,69,3,284.05,5,1327,2024-10-22,South,Debit Card,Sports & Outdoors,Camping,SportMax,167.09,852.1500000000001,501.27,350.8800000000001,42.6075,False,41.18
121,212,1,34.2,5,1120,2024-12-22,East,Debit Card,Books,Non-Fiction,StoryHouse,12.88,34.2,12.88,21.32,1.71,False,62.34
121,7,1,1262.8,30,1120,2024-12-22,East,Debit Card,Electronics,Smartwatches,SkyNet,1027.55,1262.8,1027.55,235.25,378.84,False,18.63
121,491,2,344.25,15,1120,2024-12-22,East,Debit Card,Sports & Outdoors,Cycling,OutdoorPro,204.62,688.5,409.24,279.26,103.275,False,40.56
121,42,1,104.5,5,1120,2024-12-22,East,Debit Card,Clothing,Women's Wear,UrbanFit,49.88,104.5,49.88,54.62,5.225,False,52.27
122,238,1,1632.0,40,1648,2024-03-17,North,Debit Card,Electronics,Cameras,ZoomTech,1772.34,1632.0,1772.34,-140.33999999999992,652.8,True,-8.6
122,204,2,1446.0,25,1648,2024-03-17,North,Debit Card,Electronics,Smartwatches,NovaTech,1207.89,2892.0,2415.78,476.2199999999998,723.0,False,16.47
122,496,1,334.9,15,1648,2024-03-17,North,Debit Card,Sports & Outdoors,Cycling,SportMax,207.6,334.9,207.6,127.29999999999998,50.235,False,38.01
123,3,1,441.75,25,1538,2024-07-16,West,Debit Card,Sports & Outdoors,Yoga,FitLife,298.94,441.75,298.94,142.81,110.4375,False,32.33
123,253,1,96.75,25,1538,2024-07-16,West,Debit Card,Home & Kitchen,Cookware,LivingSpace,73.61,96.75,73.61,23.14,24.1875,False,23.92
123,370,1,74.1,5,1538,2024-07-16,West,Debit Card,Books,Magazines,WordCraft,30.16,74.1,30.16,43.94,3.705,False,59.3
123,469,1,12.0,0,1538,2024-07-16,West,Debit Card,Books,Educational,PageTurner,5.49,12.0,5.49,6.51,0.0,False,54.25
124,330,1,3921.6,20,1953,2024-04-29,West,UPI,Electronics,Mobile Phones,TechPro,2793.58,3921.6,2793.58,1128.02,784.32,False,28.76
125,481,2,1897.0,0,1506,2025-01-20,West,Debit Card,Electronics,Laptops,ZoomTech,2092.88,3794.0,4185.76,-391.7600000000002,0.0,False,-10.33
126,497,2,94.0,0,781,2024-04-04,North,UPI,Sports & Outdoors,Fitness,SportMax,49.31,188.0,98.62,89.38,0.0,False,47.54
127,343,1,198.0,0,781,2023-01-01,North,Credit Card,Clothing,Kids' Wear,UrbanFit,207.36,198.0,207.36,-9.360000000000014,0.0,False,-4.73
127,282,1,292.0,0,781,2023-01-01,North,Credit Card,Clothing,Women's Wear,ClassicWear,133.58,292.0,133.58,158.42,0.0,False,54.25
128,471,1,437.0,5,1773,2023-02-16,East,UPI,Sports & Outdoors,Cycling,OutdoorPro,235.69,437.0,235.69,201.31,21.85,False,46.07
128,299,2,144.0,10,1773,2023-02-16,East,UPI,Clothing,Men's Wear,ClassicWear,81.72,288.0,163.44,124.56,28.8,False,43.25
128,238,1,1496.0,45,1773,2023-02-16,East,UPI,Electronics,Cameras,ZoomTech,1772.34,1496.0,1772.34,-276.3399999999999,673.2,False,-18.47
128,198,3,1512.0,25,1773,2023-02-16,East,UPI,Electronics,Laptops,TechPro,1166.59,4536.0,3499.7699999999995,1036.2300000000005,1134.0,False,22.84
128,46,2,237.5,5,1773,2023-02-16,East,UPI,Home & Kitchen,Decor,ComfortPro,158.05,475.0,316.1,158.89999999999998,23.75,False,33.45
129,99,2,128.0,20,1347,2023-07-30,North,Credit Card,Clothing,Footwear,ClassicWear,76.66,256.0,153.32,102.68,51.2,True,40.11
129,419,1,2143.7,15,1347,2023-07-30,North,Credit Card,Electronics,Smartwatches,ZoomTech,1746.08,2143.7,1746.08,397.6199999999999,321.55499999999995,True,18.55
129,393,1,759.0,0,1347,2023-07-30,North,Credit Card,Electronics,Headphones,SkyNet,461.42,759.0,461.42,297.58,0.0,False,39.21
129,214,1,87.4,5,1347,2023-07-30,North,Credit Card,Clothing,Women's Wear,TrendSetter,43.47,87.4,43.47,43.93000000000001,4.37,False,50.26
130,329,1,147.9,15,1372,2023-01-17,South,Debit Card,Clothing,Accessories,ClassicWear,72.9,147.9,72.9,75.0,22.185,True,50.71
131,172,2,36.1,5,830,2023-07-04,South,Debit Card,Clothing,Kids' Wear,UrbanFit,19.82,72.2,39.64,32.56,3.61,False,45.1
131,390,1,97.6,20,830,2023-07-04,South,Debit Card,Clothing,Accessories,ClassicWear,52.28,97.6,52.28,45.31999999999999,19.52,False,46.43
132,2,1,59.0,0,291,2024-11-19,North,COD,Sports & Outdoors,Yoga,TrailBlazer,30.9,59.0,30.9,28.1,0.0,True,47.63
133,435,1,241.3,5,1482,2023-10-09,East,COD,Sports & Outdoors,Fitness,SportMax,115.91,241.3,115.91,125.39000000000001,12.065,False,51.96
133,342,1,72.0,10,1482,2023-10-09,East,COD,Clothing,Accessories,TrendSetter,32.62,72.0,32.62,39.38,7.2,False,54.69
133,360,1,2134.8,10,1482,2023-10-09,East,COD,Electronics,Cameras,TechPro,1352.82,2134.8,1352.82,781.9800000000002,213.48,False,36.63
133,149,1,382.5,10,1482,2023-10-09,East,COD,Sports & Outdoors,Fitness,FitLife,194.74,382.5,194.74,187.76,38.25,False,49.09
134,234,1,168.15,5,1916,2023-04-03,West,COD,Sports & Outdoors,Team Sports,OutdoorPro,80.18,168.15,80.18,87.97,8.4075,True,52.32
134,225,2,110.5,15,1916,2023-04-03,West,COD,Clothing,Accessories,TrendSetter,53.82,221.0,107.64,113.36,33.15,True,51.29
135,21,3,1938.0,40,967,2023-09-23,West,Wallet,Electronics,Cameras,NovaTech,1867.06,5814.0,5601.18,212.8199999999997,2325.6,False,3.66
135,121,1,381.75,25,967,2023-09-23,West,Wallet,Home & Kitchen,Storage,KitchenKing,287.15,381.75,287.15,94.60000000000002,95.4375,False,24.78
135,159,1,28.0,0,967,2023-09-23,West,Wallet,Clothing,Footwear,FashionHub,13.41,28.0,13.41,14.59,0.0,False,52.11
135,418,1,379.0,0,967,2023-09-23,West,Wallet,Sports & Outdoors,Yoga,TrailBlazer,207.78,379.0,207.78,171.22,0.0,False,45.18
136,30,3,108.3,5,1095,2024-08-08,North,UPI,Clothing,Footwear,ClassicWear,59.36,324.9,178.07999999999998,146.82,16.245,True,45.19
136,1,1,1731.6,40,1095,2024-08-08,North,UPI,Electronics,Mobile Phones,ZoomTech,1591.65,1731.6,1591.65,139.94999999999982,692.64,False,8.08
137,383,1,68.4,10,1372,2023-07-30,South,UPI,Clothing,Women's Wear,UrbanFit,40.24,68.4,40.24,28.160000000000004,6.84,True,41.17
137,244,1,71.25,5,1372,2023-07-30,South,UPI,Clothing,Kids' Wear,TrendSetter,35.3,71.25,35.3,35.95,3.5625,False,50.46
137,51,2,455.05,5,1372,2023-07-30,South,UPI,Home & Kitchen,Storage,HomeEase,245.72,910.1,491.44,418.66,45.505,False,46.0
137,288,2,1267.2,20,1372,2023-07-30,South,UPI,Electronics,Mobile Phones,ZoomTech,929.88,2534.4,1859.76,674.6400000000001,506.88,False,26.62
138,451,1,195.0,0,118,2023-03-11,West,Credit Card,Sports & Outdoors,Fitness,SportMax,104.16,195.0,104.16,90.84,0.0,False,46.58
138,38,1,51.0,0,118,2023-03-11,West,Credit Card,Clothing,Accessories,StyleCraft,20.8,51.0,20.8,30.2,0.0,True,59.22
139,191,1,396.15,5,220,2024-12-27,West,COD,Sports & Outdoors,Camping,SportMax,192.51,396.15,192.51,203.64,19.8075,False,51.4
140,325,1,16.0,0,706,2024-11-14,West,Credit Card,Books,Fiction,StoryHouse,6.71,16.0,6.71,9.29,0.0,False,58.06
141,285,1,1686.0,0,1773,2023-10-16,East,Net Banking,Electronics,Laptops,TechPro,1060.64,1686.0,1060.64,625.3599999999999,0.0,False,37.09
141,20,1,2704.5,25,1773,2023-10-16,East,Net Banking,Electronics,Mobile Phones,NovaTech,2097.86,2704.5,2097.86,606.6399999999999,676.125,False,22.43
142,148,1,478.0,0,972,2023-07-31,North,Net Banking,Home & Kitchen,Bedding,LivingSpace,271.51,478.0,271.51,206.49,0.0,False,43.2
142,445,1,987.0,30,972,2023-07-31,North,Net Banking,Electronics,Headphones,ZoomTech,909.44,987.0,909.44,77.55999999999995,296.1,False,7.86
143,225,1,117.0,10,605,2023-10-03,South,UPI,Clothing,Accessories,TrendSetter,53.82,117.0,53.82,63.18,11.7,False,54.0
144,297,1,944.0,20,372,2023-02-12,West,Debit Card,Electronics,Mobile Phones,SkyNet,681.32,944.0,681.32,262.67999999999995,188.8,True,27.83
145,278,2,516.6,10,570,2024-07-09,East,UPI,Home & Kitchen,Furniture,LivingSpace,325.63,1033.2,651.26,381.94000000000005,103.32,False,36.97
146,361,3,341.7,15,983,2023-08-17,West,Net Banking,Home & Kitchen,Cookware,ComfortPro,207.79,1025.1,623.37,401.7299999999999,153.765,False,39.19
146,98,2,412.8,20,983,2023-08-17,West,Net Banking,Sports & Outdoors,Camping,SportMax,251.8,825.6,503.6,322.0,165.12,False,39.0
146,58,2,236.7,10,983,2023-08-17,West,Net Banking,Home & Kitchen,Bedding,HomeEase,141.44,473.4,282.88,190.51999999999998,47.34,False,40.25
146,285,3,1095.9,35,983,2023-08-17,West,Net Banking,Electronics,Laptops,TechPro,1060.64,3287.7000000000003,3181.92,105.7800000000002,1150.6950000000002,False,3.22
146,92,2,152.25,25,983,2023-08-17,West,Net Banking,Clothing,Men's Wear,TrendSetter,104.24,304.5,208.48,96.02000000000001,76.125,False,31.53
147,188,1,42.3,10,1773,2023-05-21,East,Credit Card,Books,Educational,WordCraft,18.39,42.3,18.39,23.909999999999997,4.23,False,56.52
147,292,1,54.0,10,1773,2023-05-21,East,Credit Card,Home & Kitchen,Bedding,DreamHome,35.41,54.0,35.41,18.590000000000003,5.4,False,34.43
148,104,1,17.85,15,897,2024-02-07,West,Wallet,Books,Comics,KnowledgeFirst,7.58,17.85,7.58,10.270000000000001,2.6775,False,57.54
149,314,2,89.3,5,1372,2024-01-19,South,Credit Card,Clothing,Footwear,FashionHub,102.31,178.6,204.62,-26.02000000000001,8.93,True,-14.57
149,483,2,564.4,15,1372,2024-01-19,South,Credit Card,Home & Kitchen,Bedding,HomeEase,357.5,1128.8,715.0,413.79999999999995,169.32,False,36.66
150,209,1,190.4,15,1635,2024-03-07,East,Debit Card,Clothing,Accessories,ClassicWear,103.77,190.4,103.77,86.63000000000001,28.56,False,45.5
150,459,3,251.75,5,1635,2024-03-07,East,Debit Card,Clothing,Men's Wear,TrendSetter,115.93,755.25,347.79,407.46,37.7625,False,53.95
150,244,2,63.75,15,1635,2024-03-07,East,Debit Card,Clothing,Kids' Wear,TrendSetter,35.3,127.5,70.6,56.900000000000006,19.125,False,44.63
150,267,1,112.0,0,1635,2024-03-07,East,Debit Card,Sports & Outdoors,Team Sports,ActiveGear,64.94,112.0,64.94,47.06,0.0,False,42.02
150,60,1,407.0,0,1635,2024-03-07,East,Debit Card,Home & Kitchen,Cookware,HomeEase,239.91,407.0,239.91,167.09,0.0,False,41.05
151,72,1,75.65,15,1454,2024-05-09,West,Wallet,Clothing,Men's Wear,FashionHub,37.89,75.65,37.89,37.760000000000005,11.3475,True,49.91
152,75,1,275.0,0,844,2024-05-03,West,Net Banking,Sports & Outdoors,Fitness,FitLife,129.46,275.0,129.46,145.54,0.0,False,52.92
152,297,1,767.0,35,844,2024-05-03,West,Net Banking,Electronics,Mobile Phones,SkyNet,681.32,767.0,681.32,85.67999999999995,268.45,False,11.17
153,357,1,207.1,5,1773,2024-12-15,North,Debit Card,Home & Kitchen,Storage,LivingSpace,126.72,207.1,126.72,80.38,10.355,False,38.81
153,89,1,162.4,20,1773,2024-12-15,North,Debit Card,Clothing,Accessories,FashionHub,90.22,162.4,90.22,72.18,32.48,False,44.45
153,93,2,73.8,10,1773,2024-12-15,North,Debit Card,Sports & Outdoors,Yoga,SportMax,46.06,147.6,92.12,55.47999999999999,14.76,False,37.59
153,224,1,44.1,10,1773,2024-12-15,North,Debit Card,Books,Non-Fiction,PageTurner,21.84,44.1,21.84,22.26,4.41,False,50.48
154,3,2,589.0,0,1039,2024-09-19,East,UPI,Sports & Outdoors,Yoga,FitLife,298.94,1178.0,597.88,580.12,0.0,False,49.25
154,335,1,492.3,10,1039,2024-09-19,East,UPI,Sports & Outdoors,Yoga,ActiveGear,254.68,492.3,254.68,237.62,49.23,False,48.27
155,49,2,3480.3,10,1372,2024-08-02,South,Debit Card,Electronics,Smartwatches,SkyNet,2456.85,6960.6,4913.7,2046.9000000000005,696.06,False,29.41
155,31,1,169.6,20,1372,2024-08-02,South,Debit Card,Clothing,Kids' Wear,StyleCraft,93.34,169.6,93.34,76.25999999999999,33.92,False,44.96
156,126,2,526.5,10,1562,2024-05-23,South,UPI,Sports & Outdoors,Team Sports,ActiveGear,293.49,1053.0,586.98,466.02,105.3,False,44.26
157,355,2,2069.25,25,221,2024-03-05,West,UPI,Electronics,Mobile Phones,NovaTech,1718.75,4138.5,3437.5,701.0,1034.625,False,16.94
157,488,2,256.0,0,221,2024-03-05,West,UPI,Clothing,Women's Wear,StyleCraft,117.94,512.0,235.88,276.12,0.0,False,53.93
157,110,1,68.0,0,221,2024-03-05,West,UPI,Clothing,Footwear,UrbanFit,34.8,68.0,34.8,33.2,0.0,True,48.82
157,375,1,1315.2,20,221,2024-03-05,West,UPI,Electronics,Mobile Phones,NovaTech,1013.29,1315.2,1013.29,301.9100000000001,263.04,True,22.96
158,124,2,418.0,0,1269,2023-11-05,West,Net Banking,Sports & Outdoors,Camping,TrailBlazer,238.72,836.0,477.44,358.56,0.0,False,42.89
159,321,2,65.0,0,853,2024-12-13,North,Net Banking,Clothing,Accessories,UrbanFit,34.57,130.0,69.14,60.86,0.0,False,46.82
159,292,1,60.0,0,853,2024-12-13,North,Net Banking,Home & Kitchen,Bedding,DreamHome,35.41,60.0,35.41,24.590000000000003,0.0,False,40.98
159,143,1,193.0,0,853,2024-12-13,North,Net Banking,Sports & Outdoors,Fitness,SportMax,93.57,193.0,93.57,99.43,0.0,False,51.52
159,203,3,279.3,5,853,2024-12-13,North,Net Banking,Home & Kitchen,Cookware,DreamHome,162.8,837.9000000000001,488.40000000000003,349.50000000000006,41.895,False,41.71
160,95,1,62.0,0,1372,2024-09-10,South,UPI,Books,Non-Fiction,LearnHub,29.21,62.0,29.21,32.79,0.0,False,52.89
161,409,2,1535.3,35,221,2024-05-21,West,Credit Card,Electronics,Smartwatches,TechPro,1525.63,3070.6,3051.26,19.33999999999969,1074.71,False,0.63
161,447,1,68.25,35,221,2024-05-21,West,Credit Card,Clothing,Men's Wear,ClassicWear,43.24,68.25,43.24,25.009999999999998,23.8875,False,36.64
161,303,1,24.0,0,221,2024-05-21,West,Credit Card,Books,Educational,StoryHouse,10.63,24.0,10.63,13.37,0.0,False,55.71
161,68,1,31.45,15,221,2024-05-21,West,Credit Card,Clothing,Men's Wear,UrbanFit,16.86,31.45,16.86,14.59,4.7175,False,46.39
162,320,1,290.0,0,1602,2024-09-06,South,Net Banking,Clothing,Footwear,FashionHub,121.33,290.0,121.33,168.67000000000002,0.0,False,58.16
162,5,1,243.2,5,1602,2024-09-06,South,Net Banking,Clothing,Women's Wear,FashionHub,113.88,243.2,113.88,129.32,12.16,True,53.17
162,397,2,116.1,10,1602,2024-09-06,South,Net Banking,Home & Kitchen,Bedding,DreamHome,81.43,232.2,162.86,69.33999999999997,23.22,False,29.86
