order_id,order_date,year,quarter,month,region,payment_mode,category,sub_category,brand,product_id,quantity,revenue,profit,discount,margin_pct,is_return
103,2024-05-16,2024,2,5,East,COD,Clothing,Kids' Wear,UrbanFit,413,1,90.0,49.98,0,55.53,True
104,2023-11-24,2023,4,11,South,Credit Card,Books,Magazines,KnowledgeFirst,271,2,142.2,68.11999999999999,10,47.9,False
104,2023-11-24,2023,4,11,South,Credit Card,Clothing,Kids' Wear,UrbanFit,37,1,186.0,91.71,0,49.31,False
105,2024-07-17,2024,3,7,East,Debit Card,Books,Educational,PageTurner,492,1,37.05,21.159999999999997,5,57.11,False
106,2024-10-14,2024,4,10,West,UPI,Clothing,Men's Wear,StyleCraft,249,3,698.7,365.1,15,52.25,True
107,2023-10-27,2023,4,10,North,Credit Card,Clothing,Kids' Wear,FashionHub,113,1,207.0,107.28,0,51.83,False
107,2023-10-27,2023,4,10,North,Credit Card,Clothing,Kids' Wear,StyleCraft,138,1,156.0,61.260000000000005,20,39.27,True
107,2023-10-27,2023,4,10,North,Credit Card,Home & Kitchen,Furniture,LivingSpace,428,2,73.8,29.5,10,39.97,False
108,2023-06-16,2023,2,6,West,Debit Card,Clothing,Kids' Wear,ClassicWear,270,2,118.8,49.81999999999999,10,41.94,False
108,2023-06-16,2023,2,6,West,Debit Card,Sports & Outdoors,Fitness,FitLife,75,1,261.25,131.79,5,50.45,False
109,2024-04-13,2024,2,4,North,Credit Card,Books,Non-Fiction,KnowledgeFirst,228,1,33.3,16.099999999999998,10,48.35,False
110,2023-03-14,2023,1,3,North,Net Banking,Sports & Outdoors,Cycling,ActiveGear,353,1,127.0,62.61,0,49.3,False
110,2023-03-14,2023,1,3,North,Net Banking,Electronics,Laptops,TechPro,198,1,1209.6,43.00999999999999,40,3.56,True
111,2023-07-15,2023,3,7,North,COD,Home & Kitchen,Bedding,KitchenKing,273,2,74.1,23.57999999999999,5,31.82,False
112,2023-04-12,2023,2,4,South,Debit Card,Clothing,Accessories,FashionHub,89,1,203.0,112.78,0,55.56,False
113,2023-10-18,2023,4,10,South,UPI,Clothing,Women's Wear,StyleCraft,308,2,351.0,192.44,10,54.83,False
113,2023-10-18,2023,4,10,South,UPI,Clothing,Men's Wear,FashionHub,348,1,254.15,100.0,15,39.35,False
114,2023-09-01,2023,3,9,West,Debit Card,Home & Kitchen,Bedding,LivingSpace,150,1,601.0,257.06,0,42.77,False
115,2023-10-30,2023,4,10,South,Credit Card,Clothing,Accessories,StyleCraft,103,1,48.45,25.360000000000003,5,52.34,False
116,2023-07-02,2023,3,7,West,Debit Card,Electronics,Mobile Phones,Electra,81,3,3940.5,-1451.79,50,-36.84,False
116,2023-07-02,2023,3,7,West,Debit Card,Electronics,Mobile Phones,ZoomTech,288,1,1425.6,495.7199999999999,10,34.77,True
117,2023-12-21,2023,4,12,South,Debit Card,Electronics,Headphones,Electra,190,1,477.6,67.85000000000002,20,14.21,False
118,2024-06-16,2024,2,6,West,UPI,Books,Fiction,StoryHouse,313,2,95.4,54.400000000000006,10,57.02,False
118,2024-06-16,2024,2,6,West,UPI,Clothing,Kids' Wear,TrendSetter,327,3,317.1,85.71000000000004,30,27.03,False
118,2024-06-16,2024,2,6,West,UPI,Clothing,Kids' Wear,ClassicWear,256,2,204.0,105.0,15,51.47,False
118,2024-06-16,2024,2,6,West,UPI,Sports & Outdoors,Team Sports,SportMax,13,1,126.4,33.61,20,26.59,False
119,2023-11-20,2023,4,11,East,UPI,Sports & Outdoors,Cycling,ActiveGear,353,1,107.95,43.56,15,40.35,True
120,2024-10-22,2024,4,10,South,Debit Card,Clothing,Women's Wear,TrendSetter,54,1,96.9,37.78000000000001,15,38.99,False
120,2024-10-22,2024,4,10,South,Debit Card,Books,Magazines,PageTurner,434,1,25.0,12.72,0,50.88,False
120,2024-10-22,2024,4,10,South,Debit Card,Sports & Outdoors,Camping,SportMax,69,3,852.1500000000001,350.8800000000001,5,41.18,False
121,2024-12-22,2024,4,12,East,Debit Card,Books,Non-Fiction,StoryHouse,212,1,34.2,21.32,5,62.34,False
121,2024-12-22,2024,4,12,East,Debit Card,Electronics,Smartwatches,SkyNet,7,1,1262.8,235.25,30,18.63,False
121,2024-12-22,2024,4,12,East,Debit Card,Sports & Outdoors,Cycling,OutdoorPro,491,2,688.5,279.26,15,40.56,False
121,2024-12-22,2024,4,12,East,Debit Card,Clothing,Women's Wear,UrbanFit,42,1,104.5,54.62,5,52.27,False
122,2024-03-17,2024,1,3,North,Debit Card,Electronics,Cameras,ZoomTech,238,1,1632.0,-140.33999999999992,40,-8.6,True
122,2024-03-17,2024,1,3,North,Debit Card,Electronics,Smartwatches,NovaTech,204,2,2892.0,476.2199999999998,25,16.47,False
122,2024-03-17,2024,1,3,North,Debit Card,Sports & Outdoors,Cycling,SportMax,496,1,334.9,127.29999999999998,15,38.01,False
123,2024-07-16,2024,3,7,West,Debit Card,Sports & Outdoors,Yoga,FitLife,3,1,441.75,142.81,25,32.33,False
123,2024-07-16,2024,3,7,West,Debit Card,Home & Kitchen,Cookware,LivingSpace,253,1,96.75,23.14,25,23.92,False
123,2024-07-16,2024,3,7,West,Debit Card,Books,Magazines,WordCraft,370,1,74.1,43.94,5,59.3,False
123,2024-07-16,2024,3,7,West,Debit Card,Books,Educational,PageTurner,469,1,12.0,6.51,0,54.25,False
124,2024-04-29,2024,2,4,West,UPI,Electronics,Mobile Phones,TechPro,330,1,3921.6,1128.02,20,28.76,False
125,2025-01-20,2025,1,1,West,Debit Card,Electronics,Laptops,ZoomTech,481,2,3794.0,-391.7600000000002,0,-10.33,False
126,2024-04-04,2024,2,4,North,UPI,Sports & Outdoors,Fitness,SportMax,497,2,188.0,89.38,0,47.54,False
127,2023-01-01,2023,1,1,North,Credit Card,Clothing,Kids' Wear,UrbanFit,343,1,198.0,-9.360000000000014,0,-4.73,False
127,2023-01-01,2023,1,1,North,Credit Card,Clothing,Women's Wear,ClassicWear,282,1,292.0,158.42,0,54.25,False
128,2023-02-16,2023,1,2,East,UPI,Sports & Outdoors,Cycling,OutdoorPro,471,1,437.0,201.31,5,46.07,False
128,2023-02-16,2023,1,2,East,UPI,Clothing,Men's Wear,ClassicWear,299,2,288.0,124.56,10,43.25,False
128,2023-02-16,2023,1,2,East,UPI,Electronics,Cameras,ZoomTech,238,1,1496.0,-276.3399999999999,45,-18.47,False
128,2023-02-16,2023,1,2,East,UPI,Electronics,Laptops,TechPro,198,3,4536.0,1036.2300000000005,25,22.84,False
128,2023-02-16,2023,1,2,East,UPI,Home & Kitchen,Decor,ComfortPro,46,2,475.0,158.89999999999998,5,33.45,False
129,2023-07-30,2023,3,7,North,Credit Card,Clothing,Footwear,ClassicWear,99,2,256.0,102.68,20,40.11,True
129,2023-07-30,2023,3,7,North,Credit Card,Electronics,Smartwatches,ZoomTech,419,1,2143.7,397.6199999999999,15,18.55,True
129,2023-07-30,2023,3,7,North,Credit Card,Electronics,Headphones,SkyNet,393,1,759.0,297.58,0,39.21,False
129,2023-07-30,2023,3,7,North,Credit Card,Clothing,Women's Wear,TrendSetter,214,1,87.4,43.93000000000001,5,50.26,False
130,2023-01-17,2023,1,1,South,Debit Card,Clothing,Accessories,ClassicWear,329,1,147.9,75.0,15,50.71,True
131,2023-07-04,2023,3,7,South,Debit Card,Clothing,Kids' Wear,UrbanFit,172,2,72.2,32.56,5,45.1,False
131,2023-07-04,2023,3,7,South,Debit Card,Clothing,Accessories,ClassicWear,390,1,97.6,45.31999999999999,20,46.43,False
132,2024-11-19,2024,4,11,North,COD,Sports & Outdoors,Yoga,TrailBlazer,2,1,59.0,28.1,0,47.63,True
133,2023-10-09,2023,4,10,East,COD,Sports & Outdoors,Fitness,SportMax,435,1,241.3,125.39000000000001,5,51.96,False
133,2023-10-09,2023,4,10,East,COD,Clothing,Accessories,TrendSetter,342,1,72.0,39.38,10,54.69,False
133,2023-10-09,2023,4,10,East,COD,Electronics,Cameras,TechPro,360,1,2134.8,781.9800000000002,10,36.63,False
133,2023-10-09,2023,4,10,East,COD,Sports & Outdoors,Fitness,FitLife,149,1,382.5,187.76,10,49.09,False
134,2023-04-03,2023,2,4,West,COD,Sports & Outdoors,Team Sports,OutdoorPro,234,1,168.15,87.97,5,52.32,True
134,2023-04-03,2023,2,4,West,COD,Clothing,Accessories,TrendSetter,225,2,221.0,113.36,15,51.29,True
135,2023-09-23,2023,3,9,West,Wallet,Electronics,Cameras,NovaTech,21,3,5814.0,212.8199999999997,40,3.66,False
135,2023-09-23,2023,3,9,West,Wallet,Home & Kitchen,Storage,KitchenKing,121,1,381.75,94.60000000000002,25,24.78,False
135,2023-09-23,2023,3,9,West,Wallet,Clothing,Footwear,FashionHub,159,1,28.0,14.59,0,52.11,False
135,2023-09-23,2023,3,9,West,Wallet,Sports & Outdoors,Yoga,TrailBlazer,418,1,379.0,171.22,0,45.18,False
136,2024-08-08,2024,3,8,North,UPI,Clothing,Footwear,ClassicWear,30,3,324.9,146.82,5,45.19,True
136,2024-08-08,2024,3,8,North,UPI,Electronics,Mobile Phones,ZoomTech,1,1,1731.6,139.94999999999982,40,8.08,False
137,2023-07-30,2023,3,7,South,UPI,Clothing,Women's Wear,UrbanFit,383,1,68.4,28.160000000000004,10,41.17,True
137,2023-07-30,2023,3,7,South,UPI,Clothing,Kids' Wear,TrendSetter,244,1,71.25,35.95,5,50.46,False
137,2023-07-30,2023,3,7,South,UPI,Home & Kitchen,Storage,HomeEase,51,2,910.1,418.66,5,46.0,False
137,2023-07-30,2023,3,7,South,UPI,Electronics,Mobile Phones,ZoomTech,288,2,2534.4,674.6400000000001,20,26.62,False
138,2023-03-11,2023,1,3,West,Credit Card,Sports & Outdoors,Fitness,SportMax,451,1,195.0,90.84,0,46.58,False
138,2023-03-11,2023,1,3,West,Credit Card,Clothing,Accessories,StyleCraft,38,1,51.0,30.2,0,59.22,True
139,2024-12-27,2024,4,12,West,COD,Sports & Outdoors,Camping,SportMax,191,1,396.15,203.64,5,51.4,False
140,2024-11-14,2024,4,11,West,Credit Card,Books,Fiction,StoryHouse,325,1,16.0,9.29,0,58.06,False
141,2023-10-16,2023,4,10,East,Net Banking,Electronics,Laptops,TechPro,285,1,1686.0,625.3599999999999,0,37.09,False
141,2023-10-16,2023,4,10,East,Net Banking,Electronics,Mobile Phones,NovaTech,20,1,2704.5,606.6399999999999,25,22.43,False
142,2023-07-31,2023,3,7,North,Net Banking,Home & Kitchen,Bedding,LivingSpace,148,1,478.0,206.49,0,43.2,False
142,2023-07-31,2023,3,7,North,Net Banking,Electronics,Headphones,ZoomTech,445,1,987.0,77.55999999999995,30,7.86,False
143,2023-10-03,2023,4,10,South,UPI,Clothing,Accessories,TrendSetter,225,1,117.0,63.18,10,54.0,False
144,2023-02-12,2023,1,2,West,Debit Card,Electronics,Mobile Phones,SkyNet,297,1,944.0,262.67999999999995,20,27.83,True
145,2024-07-09,2024,3,7,East,UPI,Home & Kitchen,Furniture,LivingSpace,278,2,1033.2,381.94000000000005,10,36.97,False
146,2023-08-17,2023,3,8,West,Net Banking,Home & Kitchen,Cookware,ComfortPro,361,3,1025.1,401.7299999999999,15,39.19,False
146,2023-08-17,2023,3,8,West,Net Banking,Sports & Outdoors,Camping,SportMax,98,2,825.6,322.0,20,39.0,False
146,2023-08-17,2023,3,8,West,Net Banking,Home & Kitchen,Bedding,HomeEase,58,2,473.4,190.51999999999998,10,40.25,False
146,2023-08-17,2023,3,8,West,Net Banking,Electronics,Laptops,TechPro,285,3,3287.7000000000003,105.7800000000002,35,3.22,False
146,2023-08-17,2023,3,8,West,Net Banking,Clothing,Men's Wear,TrendSetter,92,2,304.5,96.02000000000001,25,31.53,False
147,2023-05-21,2023,2,5,East,Credit Card,Books,Educational,WordCraft,188,1,42.3,23.909999999999997,10,56.52,False
147,2023-05-21,2023,2,5,East,Credit Card,Home & Kitchen,Bedding,DreamHome,292,1,54.0,18.590000000000003,10,34.43,False
148,2024-02-07,2024,1,2,West,Wallet,Books,Comics,KnowledgeFirst,104,1,17.85,10.270000000000001,15,57.54,False
149,2024-01-19,2024,1,1,South,Credit Card,Clothing,Footwear,FashionHub,314,2,178.6,-26.02000000000001,5,-14.57,True
149,2024-01-19,2024,1,1,South,Credit Card,Home & Kitchen,Bedding,HomeEase,483,2,1128.8,413.79999999999995,15,36.66,False
150,2024-03-07,2024,1,3,East,Debit Card,Clothing,Accessories,ClassicWear,209,1,190.4,86.63000000000001,15,45.5,False
150,2024-03-07,2024,1,3,East,Debit Card,Clothing,Men's Wear,TrendSetter,459,3,755.25,407.46,5,53.95,False
150,2024-03-07,2024,1,3,East,Debit Card,Clothing,Kids' Wear,TrendSetter,244,2,127.5,56.900000000000006,15,44.63,False
150,2024-03-07,2024,1,3,East,Debit Card,Sports & Outdoors,Team Sports,ActiveGear,267,1,112.0,47.06,0,42.02,False
150,2024-03-07,2024,1,3,East,Debit Card,Home & Kitchen,Cookware,HomeEase,60,1,407.0,167.09,0,41.05,False
151,2024-05-09,2024,2,5,West,Wallet,Clothing,Men's Wear,FashionHub,72,1,75.65,37.760000000000005,15,49.91,True
152,2024-05-03,2024,2,5,West,Net Banking,Sports & Outdoors,Fitness,FitLife,75,1,275.0,145.54,0,52.92,False
152,2024-05-03,2024,2,5,West,Net Banking,Electronics,Mobile Phones,SkyNet,297,1,767.0,85.67999999999995,35,11.17,False
153,2024-12-15,2024,4,12,North,Debit Card,Home & Kitchen,Storage,LivingSpace,357,1,207.1,80.38,5,38.81,False
153,2024-12-15,2024,4,12,North,Debit Card,Clothing,Accessories,FashionHub,89,1,162.4,72.18,20,44.45,False
153,2024-12-15,2024,4,12,North,Debit Card,Sports & Outdoors,Yoga,SportMax,93,2,147.6,55.47999999999999,10,37.59,False
153,2024-12-15,2024,4,12,North,Debit Card,Books,Non-Fiction,PageTurner,224,1,44.1,22.26,10,50.48,False
154,2024-09-19,2024,3,9,East,UPI,Sports & Outdoors,Yoga,FitLife,3,2,1178.0,580.12,0,49.25,False
154,2024-09-19,2024,3,9,East,UPI,Sports & Outdoors,Yoga,ActiveGear,335,1,492.3,237.62,10,48.27,False
155,2024-08-02,2024,3,8,South,Debit Card,Electronics,Smartwatches,SkyNet,49,2,6960.6,2046.9000000000005,10,29.41,False
155,2024-08-02,2024,3,8,South,Debit Card,Clothing,Kids' Wear,StyleCraft,31,1,169.6,76.25999999999999,20,44.96,False
156,2024-05-23,2024,2,5,South,UPI,Sports & Outdoors,Team Sports,ActiveGear,126,2,1053.0,466.02,10,44.26,False
157,2024-03-05,2024,1,3,West,UPI,Electronics,Mobile Phones,NovaTech,355,2,4138.5,701.0,25,16.94,False
157,2024-03-05,2024,1,3,West,UPI,Clothing,Women's Wear,StyleCraft,488,2,512.0,276.12,0,53.93,False
157,2024-03-05,2024,1,3,West,UPI,Clothing,Footwear,UrbanFit,110,1,68.0,33.2,0,48.82,True
157,2024-03-05,2024,1,3,West,UPI,Electronics,Mobile Phones,NovaTech,375,1,1315.2,301.9100000000001,20,22.96,True
158,2023-11-05,2023,4,11,West,Net Banking,Sports & Outdoors,Camping,TrailBlazer,124,2,836.0,358.56,0,42.89,False
159,2024-12-13,2024,4,12,North,Net Banking,Clothing,Accessories,UrbanFit,321,2,130.0,60.86,0,46.82,False
159,2024-12-13,2024,4,12,North,Net Banking,Home & Kitchen,Bedding,DreamHome,292,1,60.0,24.590000000000003,0,40.98,False
159,2024-12-13,2024,4,12,North,Net Banking,Sports & Outdoors,Fitness,SportMax,143,1,193.0,99.43,0,51.52,False
159,2024-12-13,2024,4,12,North,Net Banking,Home & Kitchen,Cookware,DreamHome,203,3,837.9000000000001,349.50000000000006,5,41.71,False
160,2024-09-10,2024,3,9,South,UPI,Books,Non-Fiction,LearnHub,95,1,62.0,32.79,0,52.89,False
161,2024-05-21,2024,2,5,West,Credit Card,Electronics,Smartwatches,TechPro,409,2,3070.6,19.33999999999969,35,0.63,False
161,2024-05-21,2024,2,5,West,Credit Card,Clothing,Men's Wear,ClassicWear,447,1,68.25,25.009999999999998,35,36.64,False
161,2024-05-21,2024,2,5,West,Credit Card,Books,Educational,StoryHouse,303,1,24.0,13.37,0,55.71,False
161,2024-05-21,2024,2,5,West,Credit Card,Clothing,Men's Wear,UrbanFit,68,1,31.45,14.59,15,46.39,False
162,2024-09-06,2024,3,9,South,Net Banking,Clothing,Footwear,FashionHub,320,1,290.0,168.67000000000002,0,58.16,False
162,2024-09-06,2024,3,9,South,Net Banking,Clothing,Women's Wear,FashionHub,5,1,243.2,129.32,5,53.17,True
162,2024-09-06,2024,3,9,South,Net Banking,Home & Kitchen,Bedding,DreamHome,397,2,232.2,69.33999999999997,10,29.86,False
162,2024-09-06,2024,3,9,South,Net Banking,Sports & Outdoors,Yoga,OutdoorPro,454,1,230.85,106.05,5,45.94,True
163,2023-06-06,2023,2,6,North,Credit Card,Clothing,Kids' Wear,UrbanFit,343,1,188.1,-19.26000000000002,5,-10.24,True
163,2023-06-06,2023,2,6,North,Credit Card,Clothing,Kids' Wear,StyleCraft,120,1,260.3,147.60000000000002,5,56.7,False
164,2023-09-04,2023,3,9,East,UPI,Clothing,Women's Wear,StyleCraft,176,1,130.9,48.08000000000001,15,36.73,False
165,2023-07-17,2023,3,7,South,COD,Sports & Outdoors,Team Sports,TrailBlazer,180,1,405.0,212.61,0,52.5,False
165,2023-07-17,2023,3,7,South,COD,Sports & Outdoors,Team Sports,ActiveGear,173,1,59.0,30.56,0,51.8,False
165,2023-07-17,2023,3,7,South,COD,Sports & Outdoors,Team Sports,TrailBlazer,175,1,467.2,196.59999999999997,20,42.08,True
165,2023-07-17,2023,3,7,South,COD,Clothing,Kids' Wear,FashionHub,406,1,26.1,12.360000000000001,10,47.36,True
166,2023-12-28,2023,4,12,North,Credit Card,Home & Kitchen,Bedding,KitchenKing,444,1,273.6,90.68000000000004,5,33.14,False
166,2023-12-28,2023,4,12,North,Credit Card,Electronics,Headphones,Electra,381,1,662.0,245.07999999999998,0,37.02,True
167,2023-11-19,2023,4,11,West,Net Banking,Clothing,Footwear,FashionHub,159,1,22.4,8.989999999999998,20,40.13,False
168,2023-12-06,2023,4,12,West,Credit Card,Electronics,Cameras,TechPro,360,1,1897.6,544.78,20,28.71,True
168,2023-12-06,2023,4,12,West,Credit Card,Sports & Outdoors,Camping,FitLife,458,1,179.35,56.06999999999999,15,31.26,False
168,2023-12-06,2023,4,12,West,Credit Card,Clothing,Accessories,ClassicWear,479,1,197.1,-27.97,10,-14.19,False
168,2023-12-06,2023,4,12,West,Credit Card,Electronics,Cameras,NovaTech,21,1,2584.0,716.94,20,27.75,True
169,2023-11-12,2023,4,11,North,Debit Card,Clothing,Accessories,FashionHub,158,2,400.9,212.29999999999998,5,52.96,False
170,2023-12-22,2023,4,12,North,Credit Card,Sports & Outdoors,Team Sports,SportMax,414,1,161.0,87.8,0,54.53,False
171,2024-02-09,2024,1,2,South,UPI,Electronics,Laptops,NovaTech,27,1,602.0,248.29000000000002,0,41.24,False
171,2024-02-09,2024,1,2,South,UPI,Clothing,Women's Wear,TrendSetter,295,1,136.0,72.78,0,53.51,False
171,2024-02-09,2024,1,2,South,UPI,Electronics,Headphones,NovaTech,287,1,1162.0,502.03,0,43.2,False
171,2024-02-09,2024,1,2,South,UPI,Home & Kitchen,Cookware,DreamHome,203,1,294.0,131.2,0,44.63,False
172,2023-01-24,2023,1,1,West,UPI,Home & Kitchen,Cookware,LivingSpace,253,1,109.65,36.040000000000006,15,32.87,False
173,2024-02-05,2024,1,2,West,Debit Card,Clothing,Men's Wear,StyleCraft,249,2,493.2,270.79999999999995,10,54.91,False
174,2024-01-23,2024,1,1,North,Credit Card,Clothing,Kids' Wear,TrendSetter,277,1,48.45,18.500000000000004,15,38.18,False
174,2024-01-23,2024,1,1,North,Credit Card,Clothing,Men's Wear,UrbanFit,472,1,141.55,73.73000000000002,5,52.09,False
174,2024-01-23,2024,1,1,North,Credit Card,Clothing,Men's Wear,StyleCraft,249,1,274.0,162.8,0,59.42,False
174,2024-01-23,2024,1,1,North,Credit Card,Electronics,Smartwatches,SkyNet,332,1,2812.8,499.28999999999996,20,17.75,True
174,2024-01-23,2024,1,1,North,Credit Card,Sports & Outdoors,Yoga,FitLife,388,1,172.9,89.80000000000001,5,51.94,False
175,2023-04-07,2023,2,4,South,Credit Card,Sports & Outdoors,Yoga,OutdoorPro,310,2,54.0,28.06,0,51.96,False
175,2023-04-07,2023,2,4,South,Credit Card,Clothing,Accessories,StyleCraft,103,1,43.35,20.26,15,46.74,False
175,2023-04-07,2023,2,4,South,Credit Card,Sports & Outdoors,Team Sports,ActiveGear,126,1,497.25,203.76,15,40.98,False
176,2024-07-11,2024,3,7,West,UPI,Books,Comics,KnowledgeFirst,15,1,10.45,5.31,5,50.81,False
176,2024-07-11,2024,3,7,West,UPI,Home & Kitchen,Bedding,KitchenKing,493,3,1152.0,234.05999999999995,25,20.32,False
176,2024-07-11,2024,3,7,West,UPI,Sports & Outdoors,Camping,TrailBlazer,424,1,393.3,171.39000000000001,5,43.58,False
176,2024-07-11,2024,3,7,West,UPI,Electronics,Mobile Phones,NovaTech,199,1,999.7,92.53000000000009,35,9.26,False
177,2023-03-24,2023,1,3,South,Debit Card,Sports & Outdoors,Yoga,FitLife,388,1,182.0,98.9,0,54.34,False
177,2023-03-24,2023,1,3,South,Debit Card,Books,Non-Fiction,PageTurner,476,1,57.0,35.25,0,61.84,False
178,2024-06-26,2024,2,6,North,UPI,Clothing,Women's Wear,FashionHub,5,1,256.0,142.12,0,55.52,False
178,2024-06-26,2024,2,6,North,UPI,Sports & Outdoors,Team Sports,ActiveGear,478,1,223.0,115.04,0,51.59,False
178,2024-06-26,2024,2,6,North,UPI,Sports & Outdoors,Yoga,TrailBlazer,2,1,59.0,28.1,0,47.63,False
178,2024-06-26,2024,2,6,North,UPI,Home & Kitchen,Furniture,ComfortPro,319,1,599.25,186.26999999999998,15,31.08,False
179,2023-06-15,2023,2,6,West,UPI,Clothing,Footwear,ClassicWear,408,1,88.0,35.96,20,40.86,False
180,2024-09-14,2024,3,9,East,UPI,Home & Kitchen,Bedding,DreamHome,231,2,912.0,449.58,0,49.3,False
180,2024-09-14,2024,3,9,East,UPI,Sports & Outdoors,Camping,ActiveGear,410,2,383.8,175.92000000000002,5,45.84,False
181,2024-05-28,2024,2,5,North,Credit Card,Sports & Outdoors,Team Sports,ActiveGear,126,2,936.0,349.02,20,37.29,True
181,2024-05-28,2024,2,5,North,Credit Card,Electronics,Headphones,NovaTech,432,2,1668.8,261.8399999999999,30,15.69,False
181,2024-05-28,2024,2,5,North,Credit Card,Books,Non-Fiction,LearnHub,95,2,117.8,59.379999999999995,5,50.41,False
181,2024-05-28,2024,2,5,North,Credit Card,Home & Kitchen,Furniture,ComfortPro,77,1,160.2,62.17999999999999,10,38.81,False
182,2024-11-29,2024,4,11,East,UPI,Electronics,Laptops,NovaTech,440,2,4272.8,500.0600000000004,30,11.7,False
183,2024-01-29,2024,1,1,South,Debit Card,Clothing,Footwear,FashionHub,220,1,187.2,102.49,10,54.75,False
183,2024-01-29,2024,1,1,South,Debit Card,Sports & Outdoors,Camping,SportMax,422,1,35.15,17.419999999999998,5,49.56,False
183,2024-01-29,2024,1,1,South,Debit Card,Sports & Outdoors,Yoga,TrailBlazer,57,3,415.79999999999995,189.02999999999994,10,45.46,False
183,2024-01-29,2024,1,1,South,Debit Card,Electronics,Mobile Phones,TechPro,330,2,6372.6,785.4400000000005,35,12.33,False
184,2023-06-26,2023,2,6,North,UPI,Home & Kitchen,Storage,ComfortPro,425,2,152.0,51.31999999999999,5,33.76,False
184,2023-06-26,2023,2,6,North,UPI,Home & Kitchen,Cookware,LivingSpace,253,1,122.55,48.94,5,39.93,False
184,2023-06-26,2023,2,6,North,UPI,Books,Fiction,KnowledgeFirst,362,1,28.5,17.17,5,60.25,False
185,2024-12-16,2024,4,12,South,Debit Card,Home & Kitchen,Storage,LivingSpace,449,3,1281.0,-119.97000000000003,0,-9.37,False
186,2023-04-20,2023,2,4,North,Debit Card,Clothing,Footwear,FashionHub,441,2,300.2,133.51999999999998,5,44.48,False
187,2023-01-09,2023,1,1,West,UPI,Electronics,Smartwatches,SkyNet,367,3,8835.75,2164.7700000000004,15,24.5,True
187,2023-01-09,2023,1,1,West,UPI,Books,Educational,KnowledgeFirst,6,1,40.0,24.689999999999998,0,61.72,False
188,2024-12-20,2024,4,12,West,COD,Clothing,Men's Wear,StyleCraft,354,1,153.0,77.91,0,50.92,False
188,2024-12-20,2024,4,12,West,COD,Sports & Outdoors,Team Sports,TrailBlazer,281,1,136.0,71.73,0,52.74,False
189,2024-03-05,2024,1,3,South,Credit Card,Sports & Outdoors,Yoga,OutdoorPro,454,1,218.7,93.89999999999999,10,42.94,False
189,2024-03-05,2024,1,3,South,Credit Card,Books,Educational,PageTurner,337,2,72.0,37.92,0,52.67,False
189,2024-03-05,2024,1,3,South,Credit Card,Sports & Outdoors,Yoga,ActiveGear,452,1,129.6,57.769999999999996,10,44.58,False
190,2023-06-30,2023,2,6,West,UPI,Clothing,Kids' Wear,UrbanFit,37,1,158.1,63.80999999999999,15,40.36,False
